Distrito Geografico,Nombre Escuela,Tipo Proyecto,Categoria Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Desviación Presupuestaria,Duración Proyectada,Cantidad Gastada a la Fecha
12,URBAN SCHOLARS COMMUNITY SCHOOL,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,289130,260392.0,-99.24,299.0,2200.0
12,URBAN SCHOLARS COMMUNITY SCHOOL,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,53589,29513.0,-95.36,299.0,2484.0
12,WORLD CULTURES HS - X,Proyecto de Mejoramiento General (CIP),Transporte / movilidad,"CM,F&E",In-Progress,714075,154742.0,-79.02,729.0,149816.0
13,P.S. 3 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,733250,477980.0,-35.41,629.0,473626.0
13,P.S. 8 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,880000,599187.0,-96.06,399.0,34662.0
13,P.S. 8 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,"CM,F&E",In-Progress,60000,74294.0,-64.39,399.0,21368.0
13,P.S. 44 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,956480,166071.0,-82.64,869.0,166071.0
13,FORT GREENE PREPARATORY ACADEMY - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,245920,225853.0,-66.8,329.0,81651.0
13,FORT GREENE PREPARATORY ACADEMY - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,74471,56696.0,-86.32,329.0,10184.0
13,P.S. 54 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Proyectos ambientales,Construction,In-Progress,1389488,1334838.0,-35.17,449.0,900852.0
13,P.S. 54 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Proyectos ambientales,"CM,F&E",In-Progress,86457,43242.0,-52.56,449.0,41019.0
13,P.S. 56 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,232000,218133.0,-59.59,329.0,93744.0
13,P.S. 56 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,69388,50543.0,-56.96,329.0,29863.0
13,P.S. 67 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,282634,259474.0,-72.16,329.0,78692.0
13,P.S. 67 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,124094,101610.0,-39.11,329.0,75567.0
13,P.S. 93 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,265640,249710.0,-46.2,329.0,142908.0
13,P.S. 93 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,77920,56705.0,-51.28,329.0,37960.0
13,I.S. 113 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1428957,583924.0,-59.63,729.0,576907.0
13,BROOKLYN COMMUNITY ARTS & MEDIA HIGH SCHOOL (BCAM) - K,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,520840,476661.0,-42.27,329.0,300678.0
13,BROOKLYN COMMUNITY ARTS & MEDIA HIGH SCHOOL (BCAM) - K,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,96535,81922.0,-25.91,329.0,71522.0
13,P.S. 256 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,299444,299444.0,-49.23,154.0,152015.0
13,K140 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,671160,553824.0,-90.96,899.0,60665.0
13,P.S. 282 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,290406,257156.0,-55.14,329.0,130285.0
13,P.S. 282 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,126373,101920.0,-26.33,329.0,93093.0
13,I.S. 492- BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,814213,818700.0,-61.29,729.0,315197.0
13,I.S. 492- BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,270280,249045.0,-34.42,329.0,177250.0
13,I.S. 492- BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,120700,102692.0,-19.95,329.0,96620.0
13,P.S. 307 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,281880,264671.0,-50.39,329.0,139849.0
13,P.S. 307 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,86633,64359.0,-39.67,329.0,52269.0
13,P.S. 307 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,In-Progress,81000,53263.0,-88.16,136.0,9592.0
13,P.S. 307 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,In-Progress,4345,1338.0,-69.21,126.0,1338.0
13,I.S. 527 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,1753653,1753653.0,-97.11,211.0,50636.0
13,BROOKLYN TECH HS - K,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1816689,1687162.0,-13.18,913.0,1577160.0
13,BROOKLYN TECH HS - K,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,1567353,1415726.0,-19.78,364.0,1257339.0
13,BROOKLYN ACADEMY HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,644409,575716.0,-99.27,399.0,4699.0
13,BROOKLYN ACADEMY HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,119438,82905.0,-92.8,399.0,8594.0
13,DIV. COMPUTER INFO-DATA CNTR - K,Proyecto de Mejoramiento General (CIP),Otro,Design,In-Progress,2039370,2039370.0,-53.1,229.0,956411.0
13,I.S. 340 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,620600,554086.0,-99.1,329.0,5586.0
13,I.S. 340 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,115025,79628.0,-81.01,329.0,21848.0
13,I.S. 340 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,182120,170777.0,-40.17,329.0,108957.0
13,I.S. 340 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,112364,100181.0,-17.32,329.0,92907.0
14,P.S. 16 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,21733,21733.0,-56.32,180.0,9494.0
14,P.S. 17 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1349963,177568.0,-86.96,719.0,176061.0
14,I.S. 577 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,225388,201504.0,-98.8,329.0,2704.0
14,I.S. 577 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,45515,29675.0,-89.36,329.0,4841.0
14,P.S. 414 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,2060577,344872.0,-84.16,1094.0,326374.0
14,P.S. 23 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,484642,223439.0,-56.69,729.0,209884.0
14,P.S. 23 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,23355,23355.0,-49.93,179.0,11695.0
14,K368 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1428001,141361.0,-90.86,1219.0,130494.0
14,K368 SPED - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,652960,394270.0,-82.34,329.0,115333.0
14,LYONS COMMUNITY SCHOOL - K,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,251117,225413.0,-26.92,299.0,183519.0
14,LYONS COMMUNITY SCHOOL - K,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,275558,267503.0,-35.19,299.0,178580.0
14,J.H.S. 50 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,339880,431435.0,-35.3,269.0,219902.0
14,P.S. 59 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,1476676,1476676.0,-83.54,154.0,243068.0
14,I.S. 71 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,1686375,1523840.0,-73.17,364.0,452470.0
14,P.S. 84 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,288028,260143.0,-99.37,329.0,1810.0
14,P.S. 84 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,84793,62802.0,-61.97,329.0,32245.0
14,P.S. 110 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,1398094,1294600.0,-67.63,269.0,452622.0
14,P.S. 110 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Proyectos ambientales,Scope,In-Progress,22452,46120.0,-98.8,139.0,269.0
14,P.S. 120 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,372592,335725.0,-98.99,329.0,3763.0
14,P.S. 120 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,94197,64201.0,-68.67,329.0,29511.0
14,P.S. 132 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,19497,19497.0,-79.64,182.0,3969.0
14,P.S. 147 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,32017,32017.0,-71.64,137.0,9081.0
14,P.S. 147 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,18769,18769.0,-70.41,182.0,5554.0
14,K373 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1053430,418621.0,-60.75,869.0,413508.0
14,P.S. 157 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,613786,592957.0,-98.84,399.0,7103.0
14,P.S. 157 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,113762,113209.0,-87.65,399.0,14049.0
14,P.S. 157 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,319464,289149.0,-36.1,329.0,204149.0
14,P.S. 157 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,81210,54708.0,-46.94,329.0,43094.0
14,P.S. 196 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,3235677,3277117.0,-61.52,364.0,1245134.0
14,P.S. 196 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,298459,160306.0,-47.95,364.0,155342.0
14,I.S. 582 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,In-Progress,105000,89558.0,-96.62,155.0,3545.0
14,P.S. 250 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,12829,12829.0,-43.97,154.0,7188.0
14,P.S. 250 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transporte / movilidad,Construction,In-Progress,516837,420912.0,-30.18,299.0,360839.0
14,P.S. 257 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,283467,283467.0,-65.08,190.0,98974.0
14,P.S. 257 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,240932,214600.0,-78.53,329.0,51720.0
14,P.S. 257 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,69649,50913.0,-94.94,329.0,3524.0
14,P.S. 297 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1116963,295056.0,-74.13,729.0,289006.0
14,P.S. 297 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,255432,228737.0,-91.16,329.0,22577.0
14,P.S. 297 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,47343,29631.0,-88.48,329.0,5453.0
14,P.S. 380 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,796450,396674.0,-51.61,729.0,385432.0
14,P.S. 380 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,353336,324341.0,-56.39,329.0,154092.0
14,P.S. 380 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,170622,140484.0,-49.46,329.0,86231.0
15,P.S. 10 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1166479,620968.0,-47.37,729.0,613911.0
15,P.S. 15 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1254685,911532.0,-36.7,729.0,794193.0
15,P.S. 15 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,180960,164231.0,-98.52,329.0,2681.0
15,P.S. 15 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,33540,22729.0,-83.6,329.0,5502.0
15,P.S. 24 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,1704952,1445928.0,-50.72,449.0,840128.0
15,P.S. 24 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,316004,160428.0,-49.54,449.0,159467.0
15,P.S. 24 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,41710,25775.0,-89.35,329.0,4444.0
15,SUMMIT ACADEMY CHARTER SCHOOL - K,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,619440,553810.0,-47.25,364.0,326737.0
15,SUMMIT ACADEMY CHARTER SCHOOL - K,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,114810,81199.0,-40.47,364.0,68352.0
15,RED HOOK NEIGHBORHOOD SCHOOL  - K,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1057830,172991.0,-86.64,729.0,141275.0
15,P.S. 29 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,1111250,60342.0,-94.57,729.0,60342.0
15,P.S. 39 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Control climático,Design,In-Progress,18000,16691.0,-70.9,188.0,5238.0
15,I.S. 51 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,238960,215194.0,-21.0,329.0,188773.0
15,I.S. 51 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,119423,106877.0,-11.56,329.0,105616.0
15,P.S. 58 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,942777,891455.0,-91.77,329.0,77575.0
15,P.S. 58 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,"CM,F&E",In-Progress,64281,84935.0,-58.98,329.0,26368.0
15,I.S. 88 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1646382,496576.0,-71.33,809.0,471955.0
15,P.S. 94 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,708094,64668.0,-92.75,729.0,51348.0
15,P.S. 154 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,86924,86924.0,-95.14,155.0,4228.0
15,P.S. 169 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,438667,438667.0,-57.21,169.0,187722.0
15,P.S. 169 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1035301,444828.0,-57.62,729.0,438725.0
15,P.S. 169 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,In-Progress,45000,48381.0,-37.61,143.0,28074.0
15,P.S. 172 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1208711,520461.0,-58.2,899.0,505247.0
15,P.S. 230 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,892391,659039.0,-28.32,729.0,639707.0
15,K721 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Design,In-Progress,75185,75185.0,-90.85,155.0,6882.0
15,P.S. 261 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Transformaciones internas,Construction,In-Progress,2835771,2570714.0,-84.09,364.0,451267.0
15,P.S. 261 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Transformaciones internas,"CM,F&E",In-Progress,215842,99309.0,-57.46,364.0,91809.0
15,EDUCATIONAL CAMPUS @ 500 19 STREET - BROOKLYN,Mejoras en Sedes Arrendadas,Otro,"CM,F&E",In-Progress,1616000,746707.0,-91.48,752.0,137634.0
15,P.S. 321 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,859789,502779.0,-41.59,899.0,502229.0
15,P.S. @ 763 PRESIDENT STREET - BROOKLYN,Mejoras en Sedes Arrendadas,Otro,"CM,F&E",In-Progress,3386720,2942947.0,-26.6,785.0,2485789.0
15,COY L. COX SCHOOL,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,4250250,3948375.0,-84.51,539.0,658439.0
15,COY L. COX SCHOOL,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,264460,114241.0,-56.88,539.0,114044.0
15,COY L. COX SCHOOL,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,240120,217574.0,-23.74,329.0,183114.0
15,COY L. COX SCHOOL,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,152433,138771.0,-46.02,329.0,82282.0
15,3K CENTER @ 129 VAN BRUNT STREET - BROOKLYN,Adecuaciones para Educación Inicial 3K,Otro,"CM,F&E",In-Progress,2265120,750321.0,-33.28,384.0,1511241.0
15,SECONDARY SCHOOL FOR LAW - K,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,3372509,2406900.0,-46.06,539.0,1819225.0
15,BROOKLYN HS OF THE ARTS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,336400,297211.0,-25.53,299.0,250533.0
15,BROOKLYN HS OF THE ARTS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,352096,337752.0,-33.16,299.0,235344.0
15,BROOKLYN HS OF THE ARTS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,970878,274649.0,-74.66,729.0,246057.0
15,COBBLE  HILL SCHL OF AMER. STUD-K,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,272600,243589.0,-36.09,329.0,174214.0
15,COBBLE  HILL SCHL OF AMER. STUD-K,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,247639,234041.0,-52.89,329.0,116653.0
15,K372 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,240120,213785.0,-25.0,329.0,180085.0
15,K372 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,70527,54852.0,-26.81,329.0,51621.0
15,K372 SPED - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,727510,545573.0,-59.18,399.0,296970.0
15,I.S. 443 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,465518,465518.0,-99.04,157.0,4459.0
15,I.S. 443 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,263158,249438.0,-96.87,329.0,8228.0
15,I.S. 443 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,48775,29991.0,-83.93,329.0,7839.0
15,NEVINS DAY CARE CENTER,Proyecto de Mejoramiento General (CIP),Transporte / movilidad,Construction,In-Progress,2501588,2830835.0,-49.11,539.0,1273118.0
15,NEVINS DAY CARE CENTER,Proyecto de Mejoramiento General (CIP),Transporte / movilidad,"CM,F&E",In-Progress,171572,249807.0,-27.58,539.0,124247.0
16,P.S. 5 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,1175650,631827.0,-46.82,729.0,625163.0
16,P.S. 5 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,289930,258751.0,-25.15,329.0,217021.0
16,P.S. 5 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,180882,158412.0,-46.77,329.0,96291.0
16,P.S. 21 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,793310,358880.0,-55.18,659.0,355552.0
16,P.S. 21 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,614095,614095.0,-99.25,159.0,4617.0
16,P.S. 25 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,178083,166715.0,-25.45,299.0,132760.0
16,P.S. 25 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,218674,228954.0,-35.36,299.0,141343.0
16,I.S. 35 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,307394,271523.0,-28.72,299.0,219110.0
16,I.S. 35 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,244767,233641.0,-36.36,299.0,155771.0
