Distrito Geografico,Nombre Escuela,Tipo Proyecto,Categoria Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Desviación Presupuestaria,Duración Proyectada,Duración Real,Retraso,Cantidad Real Gastada
13,K753 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,450345,381235.0,-21.89,153.0,182.0,29.0,351747.0
13,P.S. 93 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,20610,705.0,-96.58,178.0,71.0,-107.0,705.0
13,I.S. 113 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,194245,154364.0,-20.53,182.0,126.0,-56.0,154364.0
13,BROOKLYN COMMUNITY ARTS & MEDIA HIGH SCHOOL (BCAM) - K,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,8980,12612.0,40.45,179.0,108.0,-71.0,12612.0
13,BROOKLYN COMMUNITY ARTS & MEDIA HIGH SCHOOL (BCAM) - K,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,40410,50447.0,24.84,182.0,148.0,-34.0,50447.0
13,P.S. 256 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,61430,167289.0,143.54,135.0,286.0,151.0,149608.0
13,K140 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,95880,308735.0,173.08,138.0,166.0,28.0,261827.0
13,K140 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,479400,777992.0,-38.0,154.0,138.0,-16.0,297209.0
13,I.S. 265 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,103017,130059.0,26.25,137.0,150.0,13.0,130059.0
13,I.S. 265 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,515089,362086.0,-31.86,154.0,183.0,29.0,350973.0
13,P.S. 282 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,58280,81169.0,39.27,153.0,64.0,-89.0,81169.0
13,P.S. 282 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,291400,445239.0,30.55,158.0,186.0,28.0,380435.0
13,P.S. 282 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,22532,9592.0,-57.43,179.0,68.0,-111.0,9592.0
13,P.S. 287 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,71170,106445.0,49.56,153.0,88.0,-65.0,106445.0
13,P.S. 287 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,355850,392262.0,7.49,153.0,107.0,-46.0,382491.0
13,I.S. 492- BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,116173,244880.0,-4.19,181.0,114.0,-67.0,111302.0
13,I.S. 492- BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,580866,798016.0,-47.63,180.0,111.0,-69.0,304183.0
13,I.S. 492- BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,20970,10116.0,-51.76,176.0,56.0,-120.0,10116.0
13,P.S. 307 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,Complete,80010,91769.0,0.86,131.0,296.0,165.0,80696.0
13,P.S. 307 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,21870,705.0,-96.78,179.0,79.0,-100.0,705.0
13,I.S. 527 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,15134,9072.0,-40.06,176.0,97.0,-79.0,9072.0
13,I.S. 527 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,377571,121381.0,-96.65,152.0,244.0,92.0,12661.0
13,BROOKLYN TECH HS - K,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,77238,68602.0,-11.18,90.0,146.0,56.0,68602.0
13,BROOKLYN TECH HS - K,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,300370,738707.0,130.04,190.0,379.0,189.0,690963.0
13,BROOKLYN TECH HS - K,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,367911,214730.0,-41.64,135.0,316.0,181.0,214730.0
13,BROOKLYN TECH HS - K,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,89709,258009.0,180.45,153.0,468.0,315.0,251587.0
13,BROOKLYN TECH HS - K,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,106865,132270.0,17.8,154.0,324.0,170.0,125883.0
13,BROOKLYN ACADEMY HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,141546,308168.0,117.72,121.0,158.0,37.0,308168.0
13,BROOKLYN ACADEMY HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,566184,593499.0,-0.83,220.0,511.0,291.0,561481.0
13,BROOKLYN ACADEMY HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,11111,19084.0,71.76,120.0,118.0,-2.0,19084.0
13,BROOKLYN ACADEMY HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,49997,84130.0,22.07,152.0,192.0,40.0,61031.0
13,I.S. 653 - BROOKLYN,Expansión de Capacidad Escolar,Otro,Scope,Complete,836600,4265.0,-99.49,196.0,376.0,180.0,4265.0
13,ADULT AND CONTINUING EDUCATION,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,179797,97216.0,-45.93,135.0,178.0,43.0,97216.0
13,ALC - FUNDAMENTAL ACADEMY,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,13130,16519.0,25.81,139.0,82.0,-57.0,16519.0
13,ALC - FUNDAMENTAL ACADEMY,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,52522,47861.0,-16.2,153.0,140.0,-13.0,44012.0
13,DIV. COMPUTER INFO-DATA CNTR - K,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,407874,362965.0,-11.01,119.0,134.0,15.0,362965.0
13,I.S. 340 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,10700,20719.0,93.64,91.0,71.0,-20.0,20719.0
13,I.S. 340 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,48150,85976.0,40.07,187.0,209.0,22.0,67443.0
13,I.S. 340 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,14130,9789.0,-30.72,176.0,56.0,-120.0,9789.0
14,P.S. 17 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,183712,162802.0,-11.38,210.0,257.0,47.0,162802.0
14,I.S. 577 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,17487,13718.0,-21.55,182.0,140.0,-42.0,13718.0
14,P.S. 18 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,84605,158583.0,60.38,138.0,409.0,271.0,135690.0
14,P.S. 18 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,417512,273743.0,-37.68,159.0,152.0,-7.0,260177.0
14,P.S. 18 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,Complete,4722,432.0,-90.85,121.0,48.0,-73.0,432.0
14,P.S. 414 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,284352,503815.0,63.53,177.0,120.0,-57.0,465008.0
14,P.S. 23 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,71320,107204.0,50.31,157.0,141.0,-16.0,107204.0
14,P.S. 23 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,356600,402186.0,9.93,265.0,175.0,-90.0,391997.0
14,P.S. 23 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,316912,393636.0,22.1,235.0,186.0,-49.0,386964.0
14,P.S. 31 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Scope,Complete,137336,148157.0,7.88,136.0,141.0,5.0,148157.0
14,K368 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,203999,239838.0,1.38,179.0,123.0,-56.0,206822.0
14,K368 SPED - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,44520,70446.0,31.57,141.0,154.0,13.0,58577.0
14,LYONS COMMUNITY SCHOOL - K,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,4330,4718.0,8.96,181.0,65.0,-116.0,4718.0
14,LYONS COMMUNITY SCHOOL - K,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,19483,18873.0,-3.13,179.0,195.0,16.0,18873.0
14,J.H.S. 50 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,79400,83494.0,5.16,159.0,64.0,-95.0,83494.0
14,J.H.S. 50 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,397000,334083.0,-20.06,156.0,109.0,-47.0,317342.0
14,J.H.S. 50 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,26018,32023.0,23.08,135.0,155.0,20.0,32023.0
14,J.H.S. 50 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,130091,100824.0,-31.7,157.0,165.0,8.0,88852.0
14,P.S. 59 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,310813,97916.0,-69.01,137.0,141.0,4.0,96324.0
14,I.S. 71 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,14990,29962.0,99.88,136.0,176.0,40.0,29962.0
14,I.S. 71 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,18927,19535.0,-4.82,122.0,123.0,1.0,18014.0
14,I.S. 71 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,85170,72207.0,-18.67,152.0,194.0,42.0,69272.0
14,P.S. 84 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,50683,76515.0,47.24,139.0,161.0,22.0,74627.0
14,P.S. 84 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,62300,93522.0,50.12,156.0,139.0,-17.0,93522.0
14,P.S. 84 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,311500,374669.0,15.6,154.0,198.0,44.0,360103.0
14,P.S. 84 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Scope,Complete,76638,118049.0,52.65,135.0,254.0,119.0,116986.0
14,P.S. 84 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,Complete,383191,290720.0,-27.42,169.0,305.0,136.0,278115.0
14,P.S. 84 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,22347,8233.0,-63.16,177.0,43.0,-134.0,8233.0
14,P.S. 110 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,62138,169980.0,151.6,155.0,385.0,230.0,156340.0
14,J.H.S. 126 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,267615,297835.0,-0.99,154.0,142.0,-12.0,264965.0
14,P.S. 132 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,4333,992.0,-77.11,122.0,36.0,-86.0,992.0
14,P.S. 147 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,7115,17453.0,145.3,154.0,261.0,107.0,17453.0
14,K373 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,150490,148286.0,-1.46,135.0,139.0,4.0,148286.0
14,K373 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,752450,702154.0,-20.12,173.0,447.0,274.0,601028.0
14,P.S. 157 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,138929,156977.0,12.98,121.0,197.0,76.0,156961.0
14,P.S. 157 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,694646,431559.0,-39.48,153.0,441.0,288.0,420404.0
14,P.S. 157 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,10583,19075.0,65.87,123.0,117.0,-6.0,17554.0
14,P.S. 157 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,47621,133465.0,37.96,152.0,200.0,48.0,65698.0
14,P.S. 157 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,24786,5577.0,-77.5,177.0,42.0,-135.0,5577.0
14,P.S. 196 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,35350,27177.0,-64.83,121.0,190.0,69.0,12431.0
14,P.S. 196 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,169952,162528.0,-18.3,158.0,193.0,35.0,138852.0
14,P.S. 250 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,3207,9797.0,86.97,139.0,125.0,-14.0,5996.0
14,P.S. 250 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transporte / movilidad,Design,Complete,35239,50698.0,43.87,128.0,174.0,46.0,50698.0
14,P.S. 257 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,58066,78795.0,15.89,136.0,174.0,38.0,67295.0
14,P.S. 257 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,79440,96543.0,20.76,182.0,124.0,-58.0,95930.0
14,P.S. 257 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,397197,267755.0,-33.34,235.0,168.0,-67.0,264785.0
14,P.S. 257 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,18693,24032.0,28.56,183.0,104.0,-79.0,24032.0
14,P.S. 297 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,155844,162964.0,-18.56,179.0,111.0,-68.0,126919.0
14,P.S. 297 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,775746,314872.0,-59.42,236.0,167.0,-69.0,314792.0
14,P.S. 297 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,19818,5053.0,-74.5,181.0,63.0,-118.0,5053.0
14,P.S. 297 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,54000,68172.0,-72.09,139.0,128.0,-11.0,15074.0
14,P.S. 319 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,33350,33064.0,-0.86,140.0,217.0,77.0,33064.0
14,P.S. 319 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,159981,167298.0,-12.09,152.0,109.0,-43.0,140636.0
14,P.S. 380 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Scope,Complete,113560,135065.0,18.94,146.0,236.0,90.0,135065.0
14,P.S. 380 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,Complete,567800,431486.0,-40.93,167.0,427.0,260.0,335384.0
14,P.S. 380 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,27414,7651.0,-72.09,177.0,42.0,-135.0,7651.0
14,WIILIAMSBURG PREP- BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,108034,159098.0,44.28,188.0,200.0,12.0,155868.0
15,P.S. 1 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,91123,141634.0,37.57,138.0,195.0,57.0,125354.0
15,P.S. 1 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,455615,362699.0,-31.47,169.0,169.0,0.0,312227.0
15,P.S. 1 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,33712,48840.0,44.87,139.0,181.0,42.0,48840.0
15,P.S. 1 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,164498,162269.0,-19.08,154.0,168.0,14.0,133118.0
15,I.S. @ 4002 FORT HAMILTON PARKWAY - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,394400,194242.0,-53.98,146.0,156.0,10.0,181509.0
15,P.S. 10 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,166640,300149.0,80.12,181.0,128.0,-53.0,300149.0
15,P.S. 10 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,833202,544558.0,-34.72,242.0,189.0,-53.0,543933.0
15,P.S. 10 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,19977,717.0,-96.41,179.0,116.0,-63.0,717.0
15,P.S. 15 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,14040,8965.0,-36.15,182.0,98.0,-84.0,8965.0
15,P.S. 24 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,29395,24677.0,-16.05,141.0,98.0,-43.0,24677.0
15,P.S. 24 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,132281,188960.0,42.12,152.0,462.0,310.0,187999.0
15,P.S. 24 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,17460,7633.0,-56.28,182.0,98.0,-84.0,7633.0
15,SUMMIT ACADEMY CHARTER SCHOOL - K,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,10680,18737.0,75.44,182.0,328.0,146.0,18737.0
15,SUMMIT ACADEMY CHARTER SCHOOL - K,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,48060,51290.0,6.72,182.0,201.0,19.0,51290.0
15,RED HOOK NEIGHBORHOOD SCHOOL  - K,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,150072,116083.0,-29.71,179.0,115.0,-64.0,105480.0
15,RED HOOK NEIGHBORHOOD SCHOOL  - K,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,750365,362850.0,-52.44,255.0,196.0,-59.0,356893.0
15,P.S. 29 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,158750,195865.0,23.38,138.0,186.0,48.0,195865.0
15,P.S. 29 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,793750,507101.0,-42.99,169.0,156.0,-13.0,452546.0
15,P.S. 38 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,21109,2008.0,-90.49,177.0,106.0,-71.0,2008.0
15,I.S. 51 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,4120,2795.0,-32.16,126.0,98.0,-28.0,2795.0
15,I.S. 51 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,18540,11183.0,-39.68,181.0,63.0,-118.0,11183.0
15,P.S. 58 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,64281,94991.0,47.77,94.0,80.0,-14.0,94991.0
15,I.S. 88 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,232199,144500.0,-37.77,182.0,128.0,-54.0,144500.0
15,P.S. 94 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,94564,85043.0,-15.5,120.0,263.0,143.0,79908.0
15,P.S. 94 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,466664,328756.0,-35.61,182.0,194.0,12.0,300490.0
15,P.S. 107 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,29520,44266.0,43.08,141.0,235.0,94.0,42236.0
15,P.S. 107 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Scope,Complete,465,465.0,0.0,95.0,146.0,51.0,465.0
15,P.S. 107 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,1983,1983.0,0.0,124.0,87.0,-37.0,1983.0
15,P.S. 154 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,17385,38950.0,-68.51,139.0,189.0,50.0,5475.0
15,P.S. 169 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,87734,164529.0,58.35,137.0,108.0,-29.0,138929.0
15,P.S. 169 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,147899,186940.0,26.4,137.0,193.0,56.0,186940.0
15,P.S. 230 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,127484,136740.0,7.26,141.0,190.0,49.0,136740.0
15,K721 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,15037,29264.0,-63.43,195.0,189.0,-6.0,5499.0
15,P.S. 261 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,294389,456098.0,36.54,123.0,282.0,159.0,401969.0
15,EDUCATIONAL CAMPUS @ 500 19 STREET - BROOKLYN,Mejoras en Sedes Arrendadas,Otro,Scope,Complete,202000,189062.0,-6.4,70.0,63.0,-7.0,189062.0
15,P.S. 321 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,122827,240025.0,76.69,182.0,136.0,-46.0,217028.0
15,P.S. 321 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,614136,519175.0,-15.92,211.0,139.0,-72.0,516369.0
15,P.S. 321 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,46341,62948.0,29.21,141.0,119.0,-22.0,59875.0
15,P.S. @ 763 PRESIDENT STREET - BROOKLYN,Mejoras en Sedes Arrendadas,Otro,Scope,Complete,423340,393953.0,-6.94,112.0,110.0,-2.0,393953.0
15,COY L. COX SCHOOL,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,37780,71336.0,88.82,138.0,89.0,-49.0,71336.0
15,COY L. COX SCHOOL,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,188900,285346.0,51.06,156.0,119.0,-37.0,285346.0
15,COY L. COX SCHOOL,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,18630,15347.0,-17.62,178.0,57.0,-121.0,15347.0
15,3K CENTER @ 129 VAN BRUNT STREET - BROOKLYN,Adecuaciones para Educación Inicial 3K,Otro,Scope,Complete,283140,233231.0,-17.63,49.0,48.0,-1.0,233231.0
15,SECONDARY SCHOOL FOR LAW - K,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,29978,74130.0,147.17,139.0,277.0,138.0,74097.0
15,SECONDARY SCHOOL FOR LAW - K,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,149889,229906.0,-0.12,156.0,203.0,47.0,149710.0
15,BROOKLYN HS OF THE ARTS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,5800,5567.0,-4.02,126.0,131.0,5.0,5567.0
15,BROOKLYN HS OF THE ARTS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,26100,22269.0,-14.68,175.0,133.0,-42.0,22269.0
15,BROOKLYN HS OF THE ARTS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,109022,165859.0,52.13,154.0,61.0,-93.0,165859.0
