Distrito Geografico,Nombre Escuela,Tipo de Proyecto,Descripción del Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Cantidad Real Gastada,Duración Proyectada,Desviación Presupuestaria
2,MANHATTAN BRIDGES - MANHATTAN,SCA CIP,EXTERIOR MASONRY / ROOFS / PARAPETS,"CM,F&E",In-Progress,1196615,917447.0,900687.0,729.0,-24.73
2,MURRAY HILL ACADEMY HS - M,SCA CIP,EMERGENCY GENERATOR / LOW-VOLTAGE ELECTRICAL SYSTEM / FIRE SYSTEM SPRINKLERS,Construction,In-Progress,19424250,18214090.0,16938837.0,1094.0,-12.8
2,MURRAY HILL ACADEMY HS - M,SCA CIP,EMERGENCY GENERATOR / LOW-VOLTAGE ELECTRICAL SYSTEM / FIRE SYSTEM SPRINKLERS,"CM,F&E",In-Progress,1208621,1065739.0,1043144.0,1094.0,-13.69
2,MURRAY HILL ACADEMY HS - M,SCA CIP,CHARTER MATCH INTERIOR SPACES,Construction,In-Progress,472120,483127.0,378000.0,269.0,-19.94
2,MURRAY HILL ACADEMY HS - M,SCA CIP,CHARTER MATCH INTERIOR SPACES,"CM,F&E",In-Progress,205263,180212.0,175493.0,269.0,-14.5
2,NEW YORK HARBOR SCHOOL ANNEX - MANHATTAN,SCA Lease Site Improvement,LEASE,Construction,In-Progress,40662990,37774151.0,974325.0,745.0,-97.6
2,NEW YORK HARBOR SCHOOL ANNEX - MANHATTAN,SCA Lease Site Improvement,LEASE,"CM,F&E",In-Progress,5732228,2842105.0,243424.0,745.0,-95.75
2,CITY-AS-SCHOOL - MANHATTAN,SCA CIP,FLOOD ELIMINATION / WINDOWS / EXTERIOR MASONRY / AUDITORIUM DUCTWORK / AUDITORIUM UPGRADE / PARAPETS / PATH OF TRAVEL AUDITORIUM UPGRADE / ROOFS,Construction,In-Progress,28859726,25893674.0,3804601.0,909.0,-86.82
2,CITY-AS-SCHOOL - MANHATTAN,SCA CIP,FLOOD ELIMINATION / WINDOWS / EXTERIOR MASONRY / AUDITORIUM DUCTWORK / AUDITORIUM UPGRADE / PARAPETS / PATH OF TRAVEL AUDITORIUM UPGRADE / ROOFS,"CM,F&E",In-Progress,1938432,649984.0,637185.0,909.0,-67.13
2,CITY-AS-SCHOOL - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,243600,220260.0,3760.0,299.0,-98.46
2,CITY-AS-SCHOOL - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,45150,24168.0,1488.0,299.0,-96.7
2,THE HIGH SCHOOL FOR CLIMATE JUSTICE,SCA CIP,FIRE ALARM SYSTEM / VENTILATION,Construction,In-Progress,8446279,8064547.0,2737466.0,729.0,-67.59
2,THE HIGH SCHOOL FOR CLIMATE JUSTICE,SCA CIP,FIRE ALARM SYSTEM / VENTILATION,"CM,F&E",In-Progress,525546,215762.0,215626.0,729.0,-58.97
2,SCHOOL OF THE FUTURE - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,359600,325817.0,225857.0,299.0,-37.19
2,SCHOOL OF THE FUTURE - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,189922,175067.0,121692.0,299.0,-35.93
2,SCHOOL OF THE FUTURE - MANHATTAN,SCA CIP RESOA,FY24 RESO A LOCKER ROOM UPGRADE,Design,In-Progress,30000,39276.0,11702.0,139.0,-60.99
2,MNHT COMPR. NIGHT & DAY HS - M,SCA CIP,FACADE REMEDIATION / WINDOWS / PARAPETS / FLOOD ELIMINATION / PATH OF TRAVEL FLOOD ELIMINATION,Construction,In-Progress,4817622,4606043.0,4035019.0,599.0,-16.24
2,MNHT COMPR. NIGHT & DAY HS - M,SCA CIP,FACADE REMEDIATION / WINDOWS / PARAPETS / FLOOD ELIMINATION / PATH OF TRAVEL FLOOD ELIMINATION,"CM,F&E",In-Progress,576714,561181.0,551930.0,599.0,-4.3
2,MILLENNIUM HS - MANHATTAN,SCA CIP,UPE - INTERIOR CONVERSION / IPDVS CAMERA INSTALLATION,Construction,In-Progress,15025246,13564352.0,6880311.0,599.0,-54.21
2,MILLENNIUM HS - MANHATTAN,SCA CIP,UPE - INTERIOR CONVERSION / IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,1044922,649943.0,253109.0,599.0,-75.78
2,HS FOR ENVIRONMENTAL STUDIES - M,SCA CIP,ROOF,Construction,In-Progress,2840625,2714609.0,2379171.0,547.0,-16.24
2,HS FOR ENVIRONMENTAL STUDIES - M,SCA CIP,ROOF,"CM,F&E",In-Progress,176750,442113.0,314340.0,547.0,77.84
2,HS FOR ENVIRONMENTAL STUDIES - M,SCA CIP RESOA,FY24 RESO A CULINARY KITCHEN,Design,In-Progress,42000,37669.0,37669.0,156.0,-10.31
2,M721 SPED - MANHATTAN,SCA CIP,ROOFS / FLOOD ELIMINATION / EXTERIOR MASONRY,Design,In-Progress,208429,208429.0,6927.0,155.0,-96.68
2,MANHATTAN VILLAGE ACADEMY - M,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,192950,173804.0,4702.0,329.0,-97.56
2,MANHATTAN VILLAGE ACADEMY - M,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,40026,122415.0,122415.0,329.0,205.84
2,HS FOR LEADERSHIP & PUBLIC SERV-M,SCA CIP,EMERGENCY GENERATOR REPLACEMENT,Design,In-Progress,25963,82084.0,56465.0,153.0,117.48
2,SATELLITE ACADEMY - M,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,277240,262618.0,153824.0,299.0,-44.52
2,SATELLITE ACADEMY - M,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,153291,140567.0,51208.0,299.0,-66.59
3,P.S. 9 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Construction,In-Progress,7569284,7003469.0,4828672.0,729.0,-36.21
3,P.S. 9 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,"CM,F&E",In-Progress,533487,448409.0,444198.0,729.0,-16.74
3,P.S. 334 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Construction,In-Progress,21600000,19625837.0,1419959.0,729.0,-93.43
3,P.S. 334 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,"CM,F&E",In-Progress,1345280,107417.0,106288.0,729.0,-92.1
3,I.S. 54 - MANHATTAN,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Construction,In-Progress,7569000,7727869.0,7141575.0,729.0,-5.65
3,I.S. 54 - MANHATTAN,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,"CM,F&E",In-Progress,470960,1111635.0,1102602.0,729.0,134.12
3,I.S. 54 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Construction,In-Progress,16085250,14423882.0,80684.0,729.0,-99.5
3,I.S. 54 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,"CM,F&E",In-Progress,1000860,39288.0,39288.0,729.0,-96.07
3,P.S. 75 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Construction,In-Progress,819872,1022921.0,788260.0,449.0,-3.86
3,P.S. 75 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,"CM,F&E",In-Progress,151959,254421.0,240693.0,449.0,58.39
3,P.S. 75 - MANHATTAN,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,278400,247110.0,1810.0,299.0,-99.35
3,P.S. 75 - MANHATTAN,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,55864,34398.0,8478.0,299.0,-84.82
3,P.S. 76 - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY / WINDOWS,Construction,In-Progress,15987375,14657868.0,3161368.0,909.0,-80.23
3,P.S. 76 - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY / WINDOWS,"CM,F&E",In-Progress,994770,575810.0,556904.0,909.0,-44.02
3,P.S. 76 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,288840,260132.0,24948.0,364.0,-91.36
3,P.S. 76 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,134058,110036.0,66512.0,364.0,-50.39
3,P.S. 84 - MANHATTAN,SCA CIP RESOA,FY18 RESO A PLAYGROUND UPGRADE,Construction,In-Progress,757879,749781.0,709122.0,364.0,-6.43
3,P.S. 84 - MANHATTAN,SCA CIP RESOA,FY18 RESO A PLAYGROUND UPGRADE,"CM,F&E",In-Progress,51674,102300.0,71789.0,364.0,38.93
3,P.S. 87 - MANHATTAN,SCA CIP,WINDOWS / RPZ BACKFLOW PREVENTION DEVICES / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / ROOFS / PARAPETS / EXTERIOR MASONRY / EXTERIOR DOORS,Construction,In-Progress,26768125,25560920.0,19929780.0,899.0,-25.55
3,P.S. 87 - MANHATTAN,SCA CIP,WINDOWS / RPZ BACKFLOW PREVENTION DEVICES / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / ROOFS / PARAPETS / EXTERIOR MASONRY / EXTERIOR DOORS,"CM,F&E",In-Progress,2081581,1550515.0,1497922.0,899.0,-28.04
3,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,SCA CIP,CHILLER REPLACEMENT / FIRE ALARM REPLACEMENT / BMS UPGRADE,Construction,In-Progress,17736750,15864981.0,2167382.0,729.0,-87.78
3,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,SCA CIP,CHILLER REPLACEMENT / FIRE ALARM REPLACEMENT / BMS UPGRADE,"CM,F&E",In-Progress,1104652,252503.0,250052.0,729.0,-77.36
3,P.S. 241 - MANHATTAN,SCA CIP,EXTERIOR MASONRY / EXTERIOR DOORS / PARAPETS,Construction,In-Progress,6901376,6467784.0,3619560.0,539.0,-47.55
3,P.S. 241 - MANHATTAN,SCA CIP,EXTERIOR MASONRY / EXTERIOR DOORS / PARAPETS,"CM,F&E",In-Progress,538335,365889.0,357163.0,539.0,-33.65
3,P.S. 333 - MANHATTAN,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Construction,In-Progress,630692,567160.0,3368.0,364.0,-99.47
3,P.S. 333 - MANHATTAN,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,"CM,F&E",In-Progress,116896,81748.0,12071.0,364.0,-89.67
3,P.S. 242 - MANHATTAN,SCA CIP,EXTERIOR MASONRY,Construction,In-Progress,3707639,3385667.0,3259321.0,729.0,-12.09
3,P.S. 242 - MANHATTAN,SCA CIP,EXTERIOR MASONRY,"CM,F&E",In-Progress,230698,187606.0,181719.0,729.0,-21.23
3,P.S. 163 - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY / WINDOWS / FLOOD ELIMINATION / PARAPETS,Construction,In-Progress,22346452,20392184.0,16113686.0,729.0,-27.89
3,P.S. 163 - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY / WINDOWS / FLOOD ELIMINATION / PARAPETS,"CM,F&E",In-Progress,1461598,424132.0,419124.0,729.0,-71.32
3,P.S. 165 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Construction,In-Progress,683061,620702.0,7968.0,364.0,-98.83
3,P.S. 165 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,"CM,F&E",In-Progress,126602,92639.0,88382.0,364.0,-30.19
3,P.S. 165 - MANHATTAN,SCA CIP RESOA,PATH OF TRAVEL RESO A AUDITORIUM UPGRADE,Design,In-Progress,3021,29323.0,1862.0,124.0,-38.36
3,P.S. 166 - MANHATTAN,SCA CIP,MASONRY / ROOFS / PARAPETS / WINDOWS,Construction,In-Progress,21759878,21930678.0,18341194.0,779.0,-15.71
3,P.S. 166 - MANHATTAN,SCA CIP,MASONRY / ROOFS / PARAPETS / WINDOWS,"CM,F&E",In-Progress,1377423,1100910.0,1059365.0,779.0,-23.09
3,P.S. 166 - MANHATTAN,SCA CIP,FIRE ALARM/MECHANICAL SYSTEMS,Construction,In-Progress,1546875,1482290.0,1344487.0,364.0,-13.08
3,P.S. 166 - MANHATTAN,SCA CIP,FIRE ALARM/MECHANICAL SYSTEMS,"CM,F&E",In-Progress,96250,198025.0,197035.0,364.0,104.71
3,P.S. 185 - MANHATTAN,SCA CIP,IPDVS INSTALLATION,Construction,In-Progress,345820,310900.0,289277.0,329.0,-16.35
3,P.S. 185 - MANHATTAN,SCA CIP,IPDVS INSTALLATION,"CM,F&E",In-Progress,234789,202681.0,197623.0,329.0,-15.83
3,P.S. 452 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Construction,In-Progress,13980375,12695031.0,2620640.0,729.0,-81.25
3,P.S. 452 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY,"CM,F&E",In-Progress,869890,282711.0,267559.0,729.0,-69.24
3,P.S. 452 - MANHATTAN,SCA CIP RESOA,FY19 RESO A PLAYGROUND,Construction,In-Progress,1233650,1170177.0,1050727.0,269.0,-14.83
3,P.S. 452 - MANHATTAN,SCA CIP RESOA,FY19 RESO A PLAYGROUND,"CM,F&E",In-Progress,84113,105490.0,79517.0,269.0,-5.46
3,P.S. 199 - MANHATTAN,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,255200,227463.0,2163.0,299.0,-99.15
3,P.S. 199 - MANHATTAN,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,51564,32635.0,8875.0,299.0,-82.79
3,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,SCA CIP,HVAC (BMS) WORK / BACKFLOW PREVENTER & WATER METER,Construction,In-Progress,2941946,3534155.0,3439749.0,419.0,16.92
3,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,SCA CIP,HVAC (BMS) WORK / BACKFLOW PREVENTER & WATER METER,"CM,F&E",In-Progress,317281,712592.0,710274.0,419.0,123.86
3,INNOVATION DIPLOMA PLUS,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM / VENTILATION / CLIMATE CONTROL,Construction,In-Progress,12623864,11522246.0,4802061.0,729.0,-61.96
3,INNOVATION DIPLOMA PLUS,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM / VENTILATION / CLIMATE CONTROL,"CM,F&E",In-Progress,786541,202184.0,190431.0,729.0,-75.79
3,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,SCA CIP RESOA,FY17 RESO A ROOM CONVERSIONS/PARTITIONING,Construction,In-Progress,604563,613632.0,546151.0,269.0,-9.66
3,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,SCA CIP RESOA,FY17 RESO A ROOM CONVERSIONS/PARTITIONING,"CM,F&E",In-Progress,41763,91034.0,89061.0,269.0,113.25
3,FIORELLO LAGUARDIA HS - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES / FIRE SPRINKLER SYSTEM,Construction,In-Progress,2280149,2145863.0,1955376.0,539.0,-14.24
3,FIORELLO LAGUARDIA HS - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES / FIRE SPRINKLER SYSTEM,"CM,F&E",In-Progress,275011,335213.0,335213.0,539.0,21.89
3,FIORELLO LAGUARDIA HS - MANHATTAN,SCA CIP RESOA,FY15 RESO A TECHNICAL THEATER SHOP,Construction,In-Progress,4192225,2598515.0,2564537.0,539.0,-38.83
3,FIORELLO LAGUARDIA HS - MANHATTAN,SCA CIP RESOA,FY15 RESO A TECHNICAL THEATER SHOP,"CM,F&E",In-Progress,472534,702428.0,547063.0,539.0,15.77
3,SCHOOL SAFETY - MANHATTAN,SCA CIP,CAFETERIA UPGRADE / AHU REPLACEMENT,Construction,In-Progress,10119375,9145812.0,2222462.0,914.0,-78.04
3,SCHOOL SAFETY - MANHATTAN,SCA CIP,CAFETERIA UPGRADE / AHU REPLACEMENT,"CM,F&E",In-Progress,629650,157608.0,152702.0,914.0,-75.75
3,HS FOR ARTS & TECHNOLOGY - M,SCA CIP,AUDITORIUM FIRE SAFETY SYSTEM UPGRADE,Construction,In-Progress,1681875,1696592.0,133147.0,539.0,-92.08
3,HS FOR ARTS & TECHNOLOGY - M,SCA CIP,AUDITORIUM FIRE SAFETY SYSTEM UPGRADE,"CM,F&E",In-Progress,104650,87319.0,64281.0,539.0,-38.58
3,3K CENTER @ 1972 BROADWAY - MANHATTAN,3K,LEASE,Construction,In-Progress,18789925,19138493.0,18018405.0,447.0,-4.11
3,3K CENTER @ 1972 BROADWAY - MANHATTAN,3K,LEASE,"CM,F&E",In-Progress,2648800,877415.0,1724821.0,447.0,-34.88
3,WEST END SECONDARY SCHOOL - MANHATTAN,SCA CIP RESOA,FY20 RESO A IPDVS CAMERA INSTALLATION,Construction,In-Progress,295351,208878.0,21745.0,364.0,-92.64
3,WEST END SECONDARY SCHOOL - MANHATTAN,SCA CIP RESOA,FY20 RESO A IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,49925,54520.0,34760.0,364.0,-30.38
3,M811 SPED - MANHATTAN,SCA CIP,ROOFS,Construction,In-Progress,6340318,5755968.0,1864098.0,539.0,-70.6
3,M811 SPED - MANHATTAN,SCA CIP,ROOFS,"CM,F&E",In-Progress,394509,147849.0,143296.0,539.0,-63.68
3,M811 SPED - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,261000,233371.0,54487.0,364.0,-79.12
3,M811 SPED - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,85737,63686.0,40891.0,364.0,-52.31
4,P.S. 7 - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY,Design,In-Progress,437829,437829.0,4381.0,154.0,-99.0
4,P.S. 497 - MANHATTAN,SCA CIP,IDA FLOOD ELIMINATION / IDA ELECTRICAL UPGRADE / IDA ROOFS / IDA HEATING PLANT UPGRADE / IDA INTERIOR SPACES / NON-IDA PLAYGROUND UPGRADE,Design,In-Progress,607409,703376.0,426526.0,154.0,-29.78
4,P.S. 57 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Construction,In-Progress,14018625,14434026.0,4677993.0,729.0,-66.63
4,P.S. 57 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY,"CM,F&E",In-Progress,906164,1115823.0,1084109.0,729.0,19.64
4,P.S. 57 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,198679,186643.0,158604.0,329.0,-20.17
4,P.S. 57 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,142519,138055.0,124065.0,329.0,-12.95
4,P.S. 72 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,271948,248967.0,215141.0,329.0,-20.89
4,P.S. 72 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,155435,130930.0,116928.0,329.0,-24.77
4,P.S. 83 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Construction,In-Progress,6732000,6394375.0,5171546.0,729.0,-23.18
4,P.S. 83 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,"CM,F&E",In-Progress,420477,951083.0,933668.0,729.0,122.05
4,P.S. 96 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / LOW VOLTAGE ELECTRICAL SYSTEM,Construction,In-Progress,10890057,9985016.0,8074938.0,729.0,-25.85
4,P.S. 96 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / LOW VOLTAGE ELECTRICAL SYSTEM,"CM,F&E",In-Progress,677603,422270.0,419426.0,729.0,-38.1
4,P.S. 96 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,231173,215491.0,187140.0,329.0,-19.05
4,P.S. 96 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,141724,124797.0,113580.0,329.0,-19.86
4,I.S. 224 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Construction,In-Progress,863040,812105.0,425015.0,364.0,-50.75
4,I.S. 224 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,"CM,F&E",In-Progress,159960,144388.0,112313.0,364.0,-29.79
4,PS/IS 375 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Construction,In-Progress,907120,841057.0,718363.0,364.0,-20.81
4,PS/IS 375 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,"CM,F&E",In-Progress,168130,137044.0,120213.0,364.0,-28.5
4,P.S. 102 - MANHATTAN,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Construction,In-Progress,8437501,7695199.0,5984587.0,729.0,-29.07
4,P.S. 102 - MANHATTAN,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,"CM,F&E",In-Progress,525000,929620.0,922443.0,729.0,75.7
4,THE HERITAGE SCHOOL - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,139875,134291.0,2993.0,364.0,-97.86
4,THE HERITAGE SCHOOL - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,30189,20365.0,20365.0,364.0,-32.54
4,P.S. 108 - MANHATTAN,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Construction,In-Progress,496480,489221.0,11340.0,364.0,-97.72
4,P.S. 108 - MANHATTAN,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,"CM,F&E",In-Progress,92020,98417.0,13472.0,364.0,-85.36
4,P.S. 108 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,238925,215873.0,4137.0,364.0,-98.27
4,P.S. 108 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,48548,31695.0,31695.0,364.0,-34.71
4,P.S. 112 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Construction,In-Progress,19462868,18138372.0,2506345.0,899.0,-87.12
4,P.S. 112 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY,"CM,F&E",In-Progress,1211023,729221.0,290993.0,899.0,-75.97
4,P.S. 146 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Construction,In-Progress,984840,917404.0,434121.0,364.0,-55.92
4,P.S. 146 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,"CM,F&E",In-Progress,182535,136560.0,113912.0,364.0,-37.59
4,P.S. 146 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,195400,182191.0,3026.0,364.0,-98.45
4,P.S. 146 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,40480,19948.0,19948.0,364.0,-50.72
4,P.S. 155 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY / FLOOD ELIMINATION / FIRE ALARM SYSTEM,Construction,In-Progress,15335909,14067682.0,3707453.0,729.0,-75.83
4,P.S. 155 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY / FLOOD ELIMINATION / FIRE ALARM SYSTEM,"CM,F&E",In-Progress,955236,541742.0,531189.0,729.0,-44.39
4,P.S. 155 - MANHATTAN,SCA CIP,ELECTRIFICATION/HEAT PUMP SYSTEMS / WINDOWS / ROOFS / ELECTRICAL UPGRADE,Construction,In-Progress,30732750,27472504.0,123939.0,1079.0,-99.6
4,P.S. 155 - MANHATTAN,SCA CIP,ELECTRIFICATION/HEAT PUMP SYSTEMS / WINDOWS / ROOFS / ELECTRICAL UPGRADE,"CM,F&E",In-Progress,1912260,123869.0,123869.0,1079.0,-93.52
4,P.S. 155 - MANHATTAN,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,220980,205904.0,2999.0,299.0,-98.64
4,P.S. 155 - MANHATTAN,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,115677,99210.0,40439.0,299.0,-65.04
4,P.S. 171 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,307980,279393.0,170357.0,299.0,-44.69
4,P.S. 171 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,158095,132236.0,75324.0,299.0,-52.36
4,P.S. 206 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Construction,In-Progress,15310882,14310666.0,3105972.0,899.0,-79.71
4,P.S. 206 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY,"CM,F&E",In-Progress,953709,932203.0,591331.0,899.0,-38.0
4,P.S. 206 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,376420,339582.0,56552.0,299.0,-84.98
4,P.S. 206 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,110942,78812.0,43766.0,299.0,-60.55
4,MANHTN CT FOR MATH & SCI. HS - M,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Construction,In-Progress,866520,805383.0,572784.0,364.0,-33.9
4,MANHTN CT FOR MATH & SCI. HS - M,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,"CM,F&E",In-Progress,160605,128560.0,118800.0,364.0,-26.03
4,MANHTN CT FOR MATH & SCI. HS - M,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,285722,251947.0,238122.0,299.0,-16.66
4,MANHTN CT FOR MATH & SCI. HS - M,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,181104,182752.0,177802.0,299.0,-1.82
4,PARK EAST HS - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Construction,In-Progress,634317,593650.0,112653.0,364.0,-82.24
4,PARK EAST HS - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,"CM,F&E",In-Progress,117567,93944.0,58599.0,364.0,-50.16
4,PARK EAST HS - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,In-Progress,167921,167921.0,7330.0,154.0,-95.63
4,PARK EAST ALT H. S.,SCA Emergency Lighting,LL 41/16 COMPLIANCE,Construction,In-Progress,77000,78318.0,73504.0,674.0,-4.54
4,PARK EAST ALT H. S.,SCA Emergency Lighting,LL 41/16 COMPLIANCE,CM,In-Progress,12240,160745.0,160725.0,674.0,1213.11
4,SCHOOL FOR COOPERATIVE TECHNICAL EDUCATION,SCA CIP,EXTERIOR MASONRY- PERMANENT FIX / PARAPETS,Design,In-Progress,330731,330731.0,89771.0,154.0,-72.86
4,SCHOOL FOR COOPERATIVE TECHNICAL EDUCATION,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,232580,221944.0,4744.0,299.0,-97.96
4,SCHOOL FOR COOPERATIVE TECHNICAL EDUCATION,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,47372,31325.0,9285.0,299.0,-80.4
5,FREDERICK DOUGLAS ACADEMY - M,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,359888,317851.0,300987.0,299.0,-16.37
