Distrito Geografico,ID Edificio,Nombre Escuela,Tipo de Proyecto,Descripción del Proyecto,Fase del Proyecto,Estado del Proyecto,Fecha de Inicio,Fecha de Fin Proyectada,Fecha de Fin Real,Presupuesto del Proyecto,Presupuesto Final Estimado,Cantidad Real Gastada
11,X722,X721 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,6/16/2022,12/13/2022,12/7/2022,20205,15186.0,15186.0
11,X981,P.S. 83 - BRONX,SCA CIP,ROOFS / MECHANICAL EQUIPMENT REPLACEMENT,Scope,Complete,6/8/2021,10/22/2021,1/25/2022,94105,37807.0,37807.0
11,X981,P.S. 83 - BRONX,SCA CIP,ROOFS / MECHANICAL EQUIPMENT REPLACEMENT,Design,Complete,2/2/2022,7/5/2022,1/27/2023,470523,403996.0,302132.0
11,XAPX,WILLIAMSBRIDGE NAACP EARLY CHILDHOOD EDUCATION CEN - BRONX,SCA CIP,ACS EARLY LEARN-LEASE RENOVATION,Scope,Complete,11/8/2023,3/15/2024,6/13/2024,712,18548.0,18548.0
12,X006,P.S. 6 - BRONX,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / VENTILATION / FIRE ALARM SYSTEM REPLACEMENT,Scope,Complete,7/11/2019,11/26/2019,1/31/2020,112064,214153.0,208232.0
12,X006,P.S. 6 - BRONX,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / VENTILATION / FIRE ALARM SYSTEM REPLACEMENT,Design,Complete,2/3/2020,7/2/2020,3/2/2022,551088,653391.0,640694.0
12,X006,P.S. 6 - BRONX,SCA Furniture & Equipment,FY23 RESO A MOBILE SICENCE LAB,F&E,Complete,7/15/2024,,7/26/2024,200000,200000.0,199814.0
12,X044,P.S. 44 - BRONX,SCA CIP,WATER PENETRATION @ X044,Scope,Complete,9/30/2021,2/18/2022,1/24/2022,15435,97452.0,97452.0
12,X044,P.S. 44 - BRONX,SCA CIP,WATER PENETRATION @ X044,Design,Complete,2/2/2022,6/10/2022,5/11/2022,77175,80076.0,80076.0
12,X047,P.S. 47 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY / LOW-VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,4/17/2019,8/30/2019,8/30/2019,127200,158392.0,158392.0
12,X047,P.S. 47 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY / LOW-VOLTAGE ELECTRICAL SYSTEM,Design,Complete,10/4/2019,3/26/2020,6/30/2020,636000,556622.0,543890.0
12,X047,P.S. 47 - BRONX,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Scope,Complete,1/23/2023,5/23/2023,3/30/2023,7040,14844.0,2030.0
12,X047,P.S. 47 - BRONX,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Design,Complete,4/10/2023,10/11/2023,8/2/2023,31680,38449.0,32674.0
12,X050,FAIRMONT NEIGHBORHOOD SCHOOL,SCA CIP,EXTERIOR MASONRY / ROOFS / FLOOD ELIMINATION,Scope,Complete,6/14/2022,10/28/2022,1/9/2023,58592,162079.0,141548.0
12,X050,FAIRMONT NEIGHBORHOOD SCHOOL,SCA CIP,EXTERIOR MASONRY / ROOFS / FLOOD ELIMINATION,Design,Complete,1/18/2023,6/20/2023,5/12/2023,289823,220610.0,210313.0
12,X050,FAIRMONT NEIGHBORHOOD SCHOOL,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,8/12/2020,12/14/2020,8/21/2020,4730,2851.0,2851.0
12,X050,FAIRMONT NEIGHBORHOOD SCHOOL,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,8/21/2020,2/17/2021,3/31/2021,21284,11405.0,11405.0
12,X057,P.S. 57 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,8/8/2023,12/8/2023,8/22/2023,4300,1863.0,1863.0
12,X057,P.S. 57 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,8/22/2023,2/21/2024,11/29/2023,19350,7453.0,7453.0
12,X061,P.S. 61 - BRONX,SCA CIP,COVID VENTILATION,Scope,Complete,1/7/2021,5/7/2021,12/22/2021,41250,95843.0,95843.0
12,X061,P.S. 61 - BRONX,SCA CIP,COVID VENTILATION,Design,Complete,12/23/2021,5/26/2022,8/24/2022,206250,314354.0,258150.0
12,X066,P.S. 66 - BRONX,SCA CIP RESOA,FY22 RESO A LIBRARY UPGRADE / PATH OF TRAVEL RESO A LIBRARY UPGRADE,Design,Complete,11/7/2022,3/7/2023,12/28/2022,41808,87166.0,78166.0
12,X067,P.S. 67 - BRONX,SCA CIP,KITCHEN ANSUL SYSTEM,Scope,Complete,2/3/2020,6/11/2020,10/8/2021,12477,24972.0,24972.0
12,X067,P.S. 67 - BRONX,SCA CIP,KITCHEN ANSUL SYSTEM,Design,Complete,10/26/2021,5/13/2022,10/25/2022,56144,66926.0,24284.0
12,X067,P.S. 67 - BRONX,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / TCU REMOVAL/PLAYGROUND REDEVELOPMENT / PAVED AREAS- CONCRETE / CAFETERIA FLOOR REPLACEMENT,Scope,Complete,10/10/2018,5/13/2019,3/28/2019,319702,240815.0,240815.0
12,X067,P.S. 67 - BRONX,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / TCU REMOVAL/PLAYGROUND REDEVELOPMENT / PAVED AREAS- CONCRETE / CAFETERIA FLOOR REPLACEMENT,Design,Complete,3/28/2019,8/12/2019,5/17/2019,1275345,707807.0,594968.0
12,X067,P.S. 67 - BRONX,SCA CIP,AUDITORIUM SEATING / PATH OF TRAVEL AUDITORIUM SEATING,Scope,Complete,2/15/2019,3/27/2020,3/25/2021,13687,33188.0,27423.0
12,X067,P.S. 67 - BRONX,SCA CIP,AUDITORIUM SEATING / PATH OF TRAVEL AUDITORIUM SEATING,Design,Complete,4/5/2021,8/24/2021,1/7/2022,61592,113028.0,86722.0
12,X077,P.S. 196 - BRONX,SCA Capacity,ADDITION / EXISTING SCHOOL RENOVATION WORK (PHASE I) / DEMOLITION (PHASE II),Scope,Complete,4/25/2019,2/5/2020,2/5/2020,1385261,1374109.0,1340771.0
12,X077,P.S. 196 - BRONX,SCA Capacity,ADDITION / EXISTING SCHOOL RENOVATION WORK (PHASE I) / DEMOLITION (PHASE II),Design,Complete,2/5/2020,5/15/2020,8/17/2020,6233670,4290997.0,3758188.0
12,X077,P.S. 196 - BRONX,SCA Capacity,ADDITION / EXISTING SCHOOL RENOVATION WORK (PHASE I) / DEMOLITION (PHASE II),Construction,Complete,8/2/2021,9/3/2024,7/1/2024,78613505,72497377.0,65905826.0
12,X077,P.S. 196 - BRONX,SCA Capacity,ADDITION / EXISTING SCHOOL RENOVATION WORK (PHASE I) / DEMOLITION (PHASE II),"CM,Art,F&E",Complete,8/2/2021,9/3/2024,7/1/2024,11082080,9101427.0,7662178.0
12,X077,P.S. 195 - BRONX,SCA CIP,OTHER TEMP STRUCTURE REMOVAL/PLAYGROUND REDEVELOPMENT,Scope,Complete,1/13/2023,4/14/2023,5/31/2023,21800,64050.0,63968.0
12,X077,P.S. 195 - BRONX,SCA CIP,OTHER TEMP STRUCTURE REMOVAL/PLAYGROUND REDEVELOPMENT,Design,Complete,6/6/2023,10/23/2023,5/1/2024,109001,121822.0,118685.0
12,X077,P.S. 195 - BRONX,SCA CIP,PATH OF TRAVEL- OTHER TEMP STRUCTURE REMOVAL/PLAYGROUND REDEVELOPMENT,Scope,Complete,10/4/2023,1/9/2024,12/21/2023,708,1412.0,1412.0
12,X077,P.S. 195 - BRONX,SCA CIP,PATH OF TRAVEL- OTHER TEMP STRUCTURE REMOVAL/PLAYGROUND REDEVELOPMENT,Design,Complete,12/28/2023,5/30/2024,5/1/2024,3187,5772.0,5647.0
12,X084,X811 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,3/9/2023,7/10/2023,3/16/2023,7180,2108.0,2108.0
12,X084,X811 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,3/16/2023,9/11/2023,5/2/2023,32310,8430.0,8430.0
12,X092,X352 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,3/9/2023,7/24/2023,3/14/2023,4880,1791.0,1791.0
12,X092,X352 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,3/14/2023,9/7/2023,5/2/2023,21960,7161.0,7161.0
12,X098,I.S. 98 - BRONX,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS,Scope,Complete,2/13/2019,6/28/2019,2/19/2020,89700,256871.0,256825.0
12,X098,I.S. 98 - BRONX,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS,Design,Complete,4/12/2021,9/10/2021,2/3/2022,442641,528430.0,506486.0
12,X099,METROPOLITAN HS - BRONX,SCA CIP,WATER INFILTRATION / EXTERIOR MASONRY / PARAPETS,Scope,Complete,6/14/2019,10/30/2019,11/20/2019,35134,79410.0,77145.0
12,X099,METROPOLITAN HS - BRONX,SCA CIP,WATER INFILTRATION / EXTERIOR MASONRY / PARAPETS,Design,Complete,2/16/2021,7/16/2021,5/14/2021,172766,181079.0,137187.0
12,X099,METROPOLITAN HS - BRONX,SCA CIP,WATER INFILTRATION / EXTERIOR MASONRY / PARAPETS,Construction,Complete,7/12/2021,1/2/2023,5/9/2024,3636326,3371254.0,3184080.0
12,X099,METROPOLITAN HS - BRONX,SCA CIP,WATER INFILTRATION / EXTERIOR MASONRY / PARAPETS,"CM,F&E",Complete,7/12/2021,1/2/2023,5/9/2024,267692,529241.0,522888.0
12,X129,I.S. 129 - BRONX,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Scope,Complete,9/24/2020,3/2/2021,1/12/2021,92200,87407.0,87407.0
12,X129,I.S. 129 - BRONX,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Design,Complete,1/14/2021,8/2/2021,12/7/2021,461000,338707.0,314286.0
12,X134,P.S. 134 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,8/7/2024,12/9/2024,9/5/2024,4928,271.0,271.0
12,X134,P.S. 134 - BRONX,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEMS / ELECTRIFICATION/HEAT PUMP SYSTEMS / ELECTRICAL SERVICE UPGRADE,Scope,Complete,7/23/2024,1/22/2025,9/26/2024,240013,45718.0,20219.0
12,X136,X186 SPED - BRONX,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / FLOOD ELIMINATION,Scope,Complete,8/30/2016,2/3/2017,10/13/2016,134195,141969.0,141969.0
12,X136,X186 SPED - BRONX,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / FLOOD ELIMINATION,Design,Complete,10/26/2016,3/31/2017,4/26/2017,530645,521249.0,499912.0
12,X136,X186 SPED - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY,Scope,Complete,8/10/2021,12/28/2021,11/30/2021,72720,101652.0,101652.0
12,X136,X186 SPED - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY,Design,Complete,12/15/2021,6/3/2022,7/1/2022,363600,730337.0,335438.0
12,X136,X186 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,12/20/2022,4/21/2023,1/25/2023,7315,4102.0,4102.0
12,X136,X186 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,1/25/2023,7/21/2023,4/19/2023,32918,16407.0,16407.0
12,X150,P.S. 150 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,9/6/2024,1/9/2025,9/12/2024,4788,186.0,186.0
12,X150,P.S. 150 - BRONX,SCA CIP RESOA,FY20 RESO A AUDITORIUM UPGRADE,Design,Complete,12/7/2021,5/10/2022,9/14/2022,59731,69247.0,66617.0
12,X150,P.S. 150 - BRONX,SCA CIP RESOA,FY22 RESO A PLAYGROUND UPGRADE,Design,Complete,7/20/2022,12/6/2022,2/23/2023,56743,79569.0,79569.0
12,X167,P.S. 214 - BRONX,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Scope,Complete,6/12/2023,10/12/2023,9/22/2023,12387,15695.0,15695.0
12,X167,P.S. 214 - BRONX,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Design,Complete,10/4/2023,3/5/2024,4/4/2024,55743,58478.0,43333.0
12,X167,P.S. 214 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,7/22/2020,11/20/2020,7/27/2020,5317,3872.0,3872.0
12,X167,P.S. 214 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,7/27/2020,1/21/2021,3/30/2021,23925,15488.0,15488.0
12,X193,P.S. 211 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,7/22/2020,11/20/2020,7/27/2020,5214,4128.0,4128.0
12,X193,P.S. 211 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,7/27/2020,1/21/2021,5/5/2021,23461,16512.0,16512.0
12,X193,P.S. 211 - BRONX,SCA CIP,STH- SBHC / PATH OF TRAVEL SCHOOL BASED HEALTH CLINIC,Scope,Complete,6/16/2022,5/5/2023,5/5/2023,31639,46774.0,41009.0
12,X193,P.S. 211 - BRONX,SCA CIP,STH- SBHC / PATH OF TRAVEL SCHOOL BASED HEALTH CLINIC,Design,Complete,5/8/2023,9/11/2023,5/12/2023,157666,137428.0,93048.0
12,X193,P.S. 211 - BRONX,SCA Furniture & Equipment,FY23 RESO A MOBILE SCIENCE LAB,F&E,Complete,10/2/2023,,5/31/2024,260007,260007.0,259618.0
12,X198,P.S. 212 - BRONX,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / PLAYGROUND REDEVELOPMENT,Scope,Complete,6/19/2019,12/17/2019,11/6/2019,184250,278645.0,278392.0
12,X198,P.S. 212 - BRONX,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / PLAYGROUND REDEVELOPMENT,Design,Complete,11/19/2019,6/15/2020,4/28/2020,921250,705351.0,703354.0
12,X198,P.S. 212 - BRONX,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / PLAYGROUND REDEVELOPMENT,Construction,Complete,6/3/2021,5/17/2024,12/11/2023,20728125,18318296.0,18066843.0
12,X198,P.S. 212 - BRONX,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / PLAYGROUND REDEVELOPMENT,"CM,F&E",Complete,6/3/2021,5/17/2024,12/11/2023,1289749,497834.0,497677.0
12,X198,URBAN SCHOLARS COMMUNITY SCHOOL,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,1/17/2023,5/16/2023,2/2/2023,4985,2362.0,2362.0
12,X198,URBAN SCHOLARS COMMUNITY SCHOOL,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,2/2/2023,7/31/2023,4/19/2023,22433,9447.0,9447.0
12,X420,MONROE ACAD FOR VISUAL ARTS - X,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS / WINDOWS,Scope,Complete,3/5/2014,7/18/2014,2/12/2015,247379,200847.0,189919.0
12,X420,MONROE ACAD FOR VISUAL ARTS - X,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS / WINDOWS,Design,Complete,8/15/2016,1/19/2017,4/21/2017,982671,818508.0,731310.0
12,X420,WORLD CULTURES HS - X,SCA CIP,SWIMMING POOL / PATH OF TRAVEL SWIMMING POOL,Scope,Complete,4/13/2021,9/26/2022,7/29/2022,101545,113778.0,102202.0
12,X420,WORLD CULTURES HS - X,SCA CIP,SWIMMING POOL / PATH OF TRAVEL SWIMMING POOL,Design,Complete,8/9/2022,12/9/2022,10/5/2022,507289,401533.0,339070.0
13,K003,P.S. 3 - BROOKLYN,SCA CIP,PARAPETS / EXTERIOR MASONRY / ROOFS,Scope,Complete,12/17/2021,5/5/2022,2/25/2022,104750,182119.0,147514.0
13,K003,P.S. 3 - BROOKLYN,SCA CIP,PARAPETS / EXTERIOR MASONRY / ROOFS,Design,Complete,2/25/2022,7/27/2022,5/6/2022,523751,189255.0,189255.0
13,K003,P.S. 3 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,3/5/2024,7/3/2024,3/25/2024,3222,1478.0,1478.0
13,K003,P.S. 3 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,3/25/2024,9/18/2024,8/13/2024,14500,5910.0,5910.0
13,K008,P.S. 8 - BROOKLYN,SCA CIP RESOA,FY23 RESO A PLAYGROUND UPGRADE,Design,Complete,6/5/2023,10/20/2023,1/10/2024,60000,69798.0,59384.0
13,K009,PUBLIC SCHOOL 9 THE SARAH SMITH GARNET SCHOOL - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,1/31/2024,5/30/2024,3/25/2024,4851,1387.0,1387.0
13,K009,PUBLIC SCHOOL 9 THE SARAH SMITH GARNET SCHOOL - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,3/25/2024,9/18/2024,8/13/2024,21827,5550.0,5550.0
13,K020,P.S. 20 - BROOKLYN,SCA CIP,PUBLIC ADDRESS SYSTEM,Scope,Complete,4/9/2021,7/9/2021,7/19/2021,15958,17916.0,17916.0
13,K020,P.S. 20 - BROOKLYN,SCA CIP,PUBLIC ADDRESS SYSTEM,Design,Complete,8/10/2021,1/13/2022,2/11/2022,71811,92025.0,90065.0
13,K020,P.S. 20 - BROOKLYN,SCA CIP,PUBLIC ADDRESS SYSTEM,Construction,Complete,7/11/2022,5/6/2023,5/5/2023,925564,820348.0,813203.0
13,K020,P.S. 20 - BROOKLYN,SCA CIP,PUBLIC ADDRESS SYSTEM,"CM,F&E",Complete,7/11/2022,5/6/2023,5/5/2023,171549,83332.0,83332.0
13,K020,P.S. 20 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / PLAYGROUND RENOVATION / FIRE ALARM SYSTEM,Scope,Complete,2/11/2022,6/28/2022,3/22/2023,118587,215720.0,202065.0
13,K020,P.S. 20 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / PLAYGROUND RENOVATION / FIRE ALARM SYSTEM,Design,Complete,4/19/2023,10/5/2023,7/5/2024,580177,376642.0,339912.0
13,K020,P.S. 20 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,7/1/2022,11/17/2022,1/20/2023,82243,122239.0,122239.0
13,K020,P.S. 20 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,1/31/2023,7/3/2023,11/16/2023,411214,333761.0,292730.0
13,K020,P.S. 20 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,8/22/2024,12/24/2024,9/6/2024,3959,0.0,0.0
13,K020,P.S. 20 - BROOKLYN,SCA CIP RESOA,FY24 RESO A GREEN ROOF,Design,Complete,2/16/2024,7/19/2024,9/18/2024,423750,248025.0,21782.0
13,K044,P.S. 44 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / PA SYSTEM REPLACEMENT,Scope,Complete,5/20/2022,10/5/2022,11/30/2022,136640,205561.0,179223.0
13,K044,P.S. 44 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / PA SYSTEM REPLACEMENT,Design,Complete,12/20/2022,6/8/2023,5/12/2023,683200,514104.0,365323.0
13,K046,FORT GREENE PREPARATORY ACADEMY - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Scope,Complete,6/14/2023,10/16/2023,6/29/2023,4240,1319.0,1319.0
13,K046,FORT GREENE PREPARATORY ACADEMY - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Design,Complete,6/29/2023,12/27/2023,9/27/2023,19080,5277.0,5277.0
13,K054,P.S. 54 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,Scope,Complete,6/12/2019,10/28/2019,9/24/2021,124280,132066.0,128688.0
13,K054,P.S. 54 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,Design,Complete,10/5/2021,4/12/2022,8/31/2023,621399,343420.0,304285.0
13,K054,P.S. 54 - BROOKLYN,SCA CIP,FLOOD ELIMINATION,Scope,Complete,9/9/2019,1/28/2020,1/23/2020,12351,16570.0,16570.0
13,K054,P.S. 54 - BROOKLYN,SCA CIP,FLOOD ELIMINATION,Design,Complete,2/5/2020,7/7/2020,3/1/2021,61755,156701.0,105355.0
13,K054,P.S. 54 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,7/8/2022,11/23/2022,10/20/2023,104833,177201.0,176092.0
13,K054,P.S. 54 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,10/26/2023,4/1/2024,3/19/2024,524168,369251.0,351106.0
13,K054,P.S. 54 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,9/18/2024,1/22/2025,9/25/2024,3926,0.0,0.0
13,K056,P.S. 56 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Scope,Complete,6/15/2023,10/17/2023,6/29/2023,4000,1700.0,1700.0
13,K056,P.S. 56 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Design,Complete,6/29/2023,12/27/2023,9/27/2023,18000,6799.0,6799.0
13,K056,I.S. 351 - BROOKLYN,SCA CIP RESOA,FY18 RESO A COURTYARD GREENHOUSE,Design,Complete,10/31/2018,4/5/2019,12/13/2019,195000,144963.0,141589.0
13,K067,P.S. 67 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / PA SYSTEM REPLACEMENT,Scope,Complete,6/3/2022,10/19/2022,12/6/2022,132263,208408.0,164274.0
13,K067,P.S. 67 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / PA SYSTEM REPLACEMENT,Design,Complete,2/6/2023,7/25/2023,5/15/2024,661316,474639.0,60074.0
13,K067,P.S. 67 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,2/9/2023,6/9/2023,2/10/2023,4873,2099.0,2099.0
13,K067,P.S. 67 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,2/10/2023,8/8/2023,4/26/2023,21929,8397.0,8397.0
13,K085,K753 SPED - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / ROOFS / PARAPETS,Scope,Complete,9/14/2021,11/21/2022,3/6/2023,90069,151663.0,151663.0
13,K085,K753 SPED - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / ROOFS / PARAPETS,Design,Complete,3/15/2023,8/15/2023,9/13/2023,450345,381235.0,351747.0
13,K093,P.S. 93 - BROOKLYN,SCA CIP,IPDVS NSTALLATION,Scope,Complete,6/6/2023,10/5/2023,6/20/2023,4580,176.0,176.0
13,K093,P.S. 93 - BROOKLYN,SCA CIP,IPDVS NSTALLATION,Design,Complete,6/20/2023,12/15/2023,8/30/2023,20610,705.0,705.0
13,K113,I.S. 113 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / PAVED AREAS CONCRETE / WINDOWS,Scope,Complete,6/2/2021,12/1/2021,10/6/2021,194245,154364.0,154364.0
13,K113,I.S. 113 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / PAVED AREAS CONCRETE / WINDOWS,Design,Complete,10/18/2021,6/30/2022,4/27/2022,961994,526576.0,526576.0
13,K117,BROOKLYN COMMUNITY ARTS & MEDIA HIGH SCHOOL (BCAM) - K,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Scope,Complete,4/8/2022,10/4/2022,7/25/2022,8980,12612.0,12612.0
13,K117,BROOKLYN COMMUNITY ARTS & MEDIA HIGH SCHOOL (BCAM) - K,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Design,Complete,7/26/2022,1/24/2023,12/21/2022,40410,50447.0,50447.0
13,K256,P.S. 256 - BROOKLYN,SCA CIP,PARAPETS / ROOFS / EXTERIOR MASONRY / FLOOD ELIMINATION,Scope,Complete,1/24/2023,6/8/2023,11/6/2023,61430,167289.0,149608.0
13,K256,P.S. 256 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,8/13/2024,12/13/2024,8/13/2024,4425,0.0,0.0
13,K258,K140 SPED - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Scope,Complete,6/22/2023,11/7/2023,12/5/2023,95880,308735.0,261827.0
13,K258,K140 SPED - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Design,Complete,12/14/2023,5/16/2024,4/30/2024,479400,777992.0,297209.0
13,K265,I.S. 265 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,7/22/2019,12/6/2019,12/19/2019,103017,130059.0,130059.0
13,K265,I.S. 265 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,12/30/2019,6/1/2020,6/30/2020,515089,362086.0,350973.0
13,K270,P.S. 270 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,8/16/2024,12/18/2024,8/20/2024,4221,0.0,0.0
13,K282,P.S. 282 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Scope,Complete,5/29/2019,10/29/2019,8/1/2019,58280,81169.0,81169.0
13,K282,P.S. 282 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Design,Complete,8/1/2019,1/6/2020,2/3/2020,291400,445239.0,380435.0
13,K282,P.S. 282 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,2/15/2023,6/15/2023,2/17/2023,5007,2398.0,2398.0
13,K282,P.S. 282 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,2/17/2023,8/15/2023,4/26/2023,22532,9592.0,9592.0
13,K287,P.S. 287 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Scope,Complete,1/17/2020,6/18/2020,4/14/2020,71170,106445.0,106445.0
13,K287,P.S. 287 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Design,Complete,4/15/2020,9/15/2020,7/31/2020,355850,392262.0,382491.0
13,K287,P.S. 287 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,9/10/2024,1/13/2025,9/13/2024,4287,0.0,0.0
13,K305,I.S. 492- BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY / WINDOWS,Scope,Complete,9/13/2022,3/13/2023,1/5/2023,116173,244880.0,111302.0
13,K305,I.S. 492- BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY / WINDOWS,Design,Complete,1/11/2023,7/10/2023,5/2/2023,580866,798016.0,304183.0
13,K305,I.S. 492- BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,3/6/2023,7/5/2023,3/9/2023,4660,2529.0,2529.0
13,K305,I.S. 492- BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,3/9/2023,9/1/2023,5/4/2023,20970,10116.0,10116.0
